Alipur-DPCC
0.22956521739130437
0.20739130434782607
0.24869565217391298
0.0
0.08
0.1
0.25
0.38
0.3
0.23
0.2
0.1
0.1
0.15
0.2
0.15
0.1
0.1
0.1
0.1
0.08
0.1
0.03
0.03
0.0
0.03
0.05
0.0
0.1
0.1
0.12
0.23
0.3
0.23
0.18
0.15
0.08
0.1
0.1
0.08
0.05
0.03
0.1
0.08
0.1
0.12
0.2
0.12
0.2
0.2
0.2
0.28
0.45
0.55
0.75
1.23
1.5
1.6
1.52
1.5
1.23
1.05
0.65
0.42
0.28
0.3
0.28
0.45
0.43
0.4
0.4
0.5
0.45
0.25
0.25
0.32
0.7
0.93
1.05
1.33
1.33
1.38
1.12
0.88
0.43
0.35
0.35
0.52
1.05
0.82
0.45
0.3
0.25
0.23
0.18
0.12
0.12
0.1
0.1
0.1
0.2
0.3
0.45
0.77
0.97
1.17
1.38
0.93
0.5
0.5
0.5
0.6
0.4
0.25
0.28
0.18
0.15
0.15
0.1
0.1
0.12
0.12
0.18
0.12
0.1
0.12
0.38
0.32
0.38
0.35
0.38
0.35
0.35
0.43
0.5
0.57
0.6
0.65
0.78
0.4
0.4
0.25
0.12
0.1
0.12
0.18
0.3
0.75
0.73
0.3
0.43
0.32
0.38
0.72
0.78
0.72
0.7
0.6
0.6
0.67
0.48
0.38
0.38
0.3
0.23
0.18
0.2
0.19545454545454544
0.18200000000000002
0.16157894736842104
0.16444444444444448
0.19333333333333336
0.28052631578947373
0.33263157894736844
0.479
0.6595238095238096
0.4
0.4
0.32
0.3
0.3
0.42
0.28
0.1
0.1
0.1
0.1
0.12
0.0
0.05
0.05
0.03
0.05
0.05
0.12
0.4
0.2
0.1
0.2
0.18
0.1
0.08
0.05
0.1
0.1
0.1
0.1
0.1
0.18
0.25
0.23
0.25
0.2
0.32
0.28
0.25
0.2
0.23
0.23
0.28
0.28
0.35
0.43
0.77
1.5
2.1
1.8
0.9
0.88
0.58
0.93
0.95
0.75
0.7
0.75
0.72
0.43
0.45
0.32
0.32
0.3
0.3
0.18
0.23
0.38
0.65
1.25
1.55
1.92
1.53
1.55
2.05
1.45
0.62
0.33
0.25
0.28
0.32
0.3
0.25
0.2
0.43
0.15
0.12
0.1
0.08
0.1
0.1
0.15
0.1
0.17
0.35
0.38
0.5
0.5
0.57
0.6
0.43
0.47
0.62
0.48
0.35
0.25
0.35
0.32
0.28
0.2
0.12
0.1
0.08
0.1
0.08
0.2
0.45
0.57
0.65
0.38
0.38
0.47
0.38
0.3
0.28
0.25
0.2
0.3
0.3
0.32
0.38
0.35
0.3
0.28
0.1
0.08
0.1
0.1
0.1
0.25
0.3
0.43
2.1
2.45
1.38
1.55
1.1
1.12
1.15
1.17
1.15
1.3
1.27
1.48
1.48
2.1
1.93
1.02
0.8
0.55
0.47
0.35
0.32
0.62
0.57
0.7
0.4
0.7
0.67
0.35
0.3
0.32
0.42
0.25
0.23
0.2
0.2
0.3
0.3
0.23
0.23
0.25
0.18
0.18
0.15
0.2
0.18
0.1
0.23
0.47
0.72
1.25
0.47
0.25
0.23
0.2
0.15
0.2
0.23
0.25
0.18
0.65
0.93
0.47
0.2
0.23
0.23
0.2
0.18
0.28
0.25
0.33
0.7
1.65
1.27
0.98
0.6
0.5
0.35
0.4
0.53
0.4
0.23
0.25
0.3
0.3
0.3
0.3
0.23
0.18
0.15
0.1
0.1
0.1
0.1
0.1
0.25
0.43
0.8
0.78
0.85
0.88
0.85
0.43
0.57
0.57
0.5
0.4
0.47
0.57
0.43
0.25
0.18
0.18
0.1
0.1
0.1
0.1
0.08
0.12
0.2
0.35
0.32
0.5
0.47
0.53
0.65
0.28
0.25
0.2
0.23
0.25
0.4
0.68
0.7
0.3
0.18
0.15
0.1
0.1
0.1
0.1
0.12
0.23
0.2
0.45
0.82
0.7
0.95
1.93
2.52
2.58
2.5
2.17
1.45
1.6
1.2
1.5
1.1
0.5
0.3
0.23
0.3
0.18
0.1
0.12
0.15
0.2
0.12
0.38
0.4
0.6
0.78
1.27
1.02
1.17
1.05
0.85
1.1
1.4
0.9523809523809523
0.9061904761904762
0.6952380952380953
0.4771428571428572
0.31636363636363635
0.2
0.1
0.08
0.1
0.1
0.08
0.15
1.1685714285714286
0.882
0.9331578947368421
1.0826315789473686
1.038333333333333
1.0805555555555557
1.0072222222222222
0.9094444444444443
0.89
0.875
0.8577777777777778
0.8016666666666666
0.8433333333333333
0.7668421052631579
0.5365
0.36047619047619045
0.28
0.2
0.2
0.12
0.1
0.1
0.1
0.12
0.2
0.3
0.35
0.55
0.57
0.72
0.83
0.8
0.6
0.53
0.5
0.53
0.72
0.78
0.67
0.38
0.3
0.32
0.28
0.25
0.2
0.23
0.2
0.2
0.5
1.07
1.82
2.53
2.65
2.45
1.5
1.27
1.07
1.28
1.6
1.7
4.35
3.22
1.0
0.6
0.32
0.3
0.35
0.2
0.2
0.18
0.18
0.18
0.32
0.4
1.27
1.23
0.77
1.35
1.43
1.45
1.43
1.45
1.6
1.27
1.2
0.93
0.95
0.62
0.35
0.3
0.28
0.23
0.2
0.15
0.18
0.23
0.62
1.05
1.48
1.23
0.83
0.95
0.55
0.38
0.32
0.43
0.4
0.55
0.6
0.7
0.45
0.3
0.3
0.23
0.2
0.12
0.23
0.3
0.12
0.15
0.23
0.3
0.68
1.05
0.88
0.45
0.45
0.72
0.7
0.9
0.8
0.55
0.4
0.57
0.47
0.3
0.25
0.18
0.18
0.12
0.1
0.1
0.12
0.12
0.42
0.6
0.78
1.1
0.7
0.35
0.47
0.32
0.35
0.57
0.57
0.85
1.0
0.62
0.38
0.47
0.35
0.3
0.3
0.28
0.2
0.18
0.12
0.12
0.25
0.88
1.23
2.05
3.02
2.55
1.35
1.0
1.12
1.4
1.23
1.28
1.0
0.65
0.45
0.47
0.35
0.3
0.23
0.18
0.12
0.1
0.12
0.23
0.35
0.45
0.45
0.55
0.5
0.38
0.4
0.3
0.3
0.3
0.3
0.3
0.3
0.3
0.35
0.38
0.3
0.31454545454545463
0.2847619047619047
0.2447619047619048
0.21904761904761907
0.24571428571428572
0.2672727272727273
0.2
0.38
0.9
0.95
1.35
1.25
0.93
0.72
0.65
0.7
0.6
0.53
0.47
0.42
0.3
0.3
0.35
0.35
0.32
0.28
0.2
0.1
0.1
0.1
0.15
0.25
0.3
0.38
0.53
0.9
0.85
0.7
0.78
0.62
0.48
0.25
0.3
0.28
0.3
0.3
0.2
0.18
0.18
0.12
0.05
0.05
0.03
0.05
0.08
0.15
0.4
0.55
0.55
0.45
0.45
0.57
0.28
0.2
0.25
0.23
0.1
0.12
0.15
0.2
0.23
0.3
0.28
0.12
0.18
0.28
0.23
0.2
0.15
0.33
0.57
0.77
1.23
1.4
1.85
2.6
2.65
1.7
1.45
2.0
1.43
1.4
1.38
1.02
0.9
0.68
0.28
0.23
0.15
0.1
0.08
0.1
0.2
0.32
0.75
1.27
1.73
2.05
2.45
2.28
1.58
1.77
2.27
1.98
1.92
1.73
1.7
1.25
0.62
0.4
0.32
0.3
0.3
0.28
0.4
0.45
0.82
1.8
2.3
1.68
1.67
1.77
1.57
1.33
0.85
0.72
0.9
0.62
0.53
0.53
0.4
0.32
0.3
0.3
0.23
0.2
0.23
0.2
0.18
0.2
0.25
0.57
0.85
1.23
1.57
2.12
2.77
3.38
3.27
3.05
2.15
1.95
1.62
1.75
1.6
1.23
0.72
0.48
0.4
0.35
0.3
0.3
0.25
0.2
0.25
0.42
0.93
1.05
1.55
1.1
1.23
0.8
0.67
0.77
1.27
0.95
0.78
1.2
1.33
1.02
0.62
0.55
0.35
0.3
0.3
0.3
0.2
0.18
0.3
0.48
0.93
1.73
1.57
1.23
0.8
0.42
0.35
0.38
0.35
0.5
0.85
0.82
0.95
0.57
0.5
0.35
0.28
0.23
0.23
0.15
0.15
0.18
0.2
0.3
0.85
0.93
0.45
0.4
0.43
0.5
0.4
0.3
0.55
0.93
0.85
0.9
1.0
0.65
0.45
0.35
0.23
0.2
0.18
0.1
0.1
0.1
0.2
0.38
0.93
1.95
2.32
2.5
1.52
0.9
0.93
0.8
0.9
1.4
1.4
1.27
1.12
0.95
0.57
0.5
0.38
0.28
0.23
0.12
0.18
0.2
0.2
0.28
0.45
0.98
1.28
0.85
0.75
0.88
0.7
0.7
0.72
0.9
0.83
1.1
1.0
0.97
0.47
0.45
0.3
0.25
0.2
1.3
9.8
10.45
10.7
17.4
5.73
3.1
2.8
2.08
2.83
3.9
3.8
3.67
3.17
3.9
2.62
2.15
2.02
1.38
1.2
1.15
0.95
0.55
0.5
0.4
0.38
0.38
0.43
0.65
0.75
0.8
0.75
1.0
1.6
1.05
0.85
1.05
1.0
0.93
0.85
0.82
0.83
0.8
0.67
0.62
0.57
0.43
0.32
0.32
0.28
0.28
0.35
0.75
1.0
1.12
1.3
0.88
0.75
0.75
1.0
1.08
1.02
1.8
1.8
1.02
1.02
1.0
0.85
0.7
0.55
0.38
0.3
0.23
0.2
0.2
0.5
0.55
1.6
1.88
2.08
2.55
2.48
2.95
3.67
3.53
2.9
3.15
3.27
3.62
2.88
1.95
1.55
1.0
0.68
0.45
0.35
0.28
0.3
0.32
0.5
1.3
2.83
2.77
2.45
3.0
2.25
1.8
1.68
2.25
2.65
2.38
2.5
1.65
2.27
2.08
1.62
1.43
0.88
0.45
0.3
0.3
0.3
0.42
0.55
0.78
1.08
1.83
2.4
2.0
1.62
1.18
1.15
1.32
1.6
1.75
1.77
1.65
2.0
2.42
1.43
0.85
0.45
0.47
0.45
0.35
0.3
0.3
0.53
0.88
1.52
1.1
0.82
1.2
1.05
1.15
1.4
1.42
1.48
1.45
2.18
2.77
2.4
2.07
1.12
0.95
0.9
0.6
0.38
0.28
0.32
0.28
0.45
2.23
1.95
0.82
0.7
0.65
0.75
0.75
0.6
0.7
0.95
0.93
0.95
1.02
1.8
1.4
1.08
0.85
0.55
0.3
0.3
0.23
0.28
0.28
0.38
1.07
5.78
4.17
2.05
1.4
1.12
1.65
1.38
1.23
1.75
1.8
1.45
2.28
2.77
3.15
1.7
1.02
0.57
0.62
0.75
0.43
0.38
0.3
0.53
0.97
2.33
3.55
8.32
9.12
6.45
5.82
5.8
5.92
6.65
6.15
4.4
3.2
2.88
2.0
1.8
2.15
2.17
1.55
1.0
0.8
0.7
0.93
1.12
1.43
1.27
1.23
1.25
1.27
1.45
1.77
2.0
0.97
2.736923076923077
2.4
3.35
3.55
3.33
1.55
1.0
0.9
0.72
0.55
0.48
0.57
0.38
0.48
0.43
0.32
0.62
1.38
1.9
2.58
6.75
7.15
5.65
6.78
6.3
5.07
4.3
3.28
2.8
2.38
1.95
1.4
0.93
0.57
0.43
0.38
0.4
0.35
0.42
1.07
2.17
2.05
3.47
4.45
3.45
1.83
2.42
2.88
2.73
3.15
3.3
2.03
1.98
2.07
1.52
1.08
0.78
0.75
0.7
0.43
0.32
0.43
0.75
1.4
2.42
4.12
5.58
8.0
6.9
6.1
4.1
3.55
3.02
2.85
4.15
3.62
3.3
3.25
2.6
1.65
1.15
0.83
0.62
0.52
0.38
0.53
0.75
1.45
7.08
11.57
6.88
2.95
1.6
1.1
1.07
1.1
0.75
0.7
0.85
1.07
1.9
1.95
1.3
0.88
0.55
0.32
0.3
0.3
0.28
0.3
0.45
0.85
1.3
1.18
1.23
1.27
1.32
1.02
1.2
0.75
0.7
0.67
0.7
0.75
1.02
1.05
1.0
0.78
0.55
0.35
0.28
0.2
0.25
0.45
1.3
1.93
1.65
1.3
0.88
0.6
0.75
1.23
1.15
1.12
1.3
1.1
1.27
1.23
1.6
1.45
0.5
1.48
1.98
3.17
1.7
1.23
1.07
1.35
1.55
2.58
3.15
6.8
8.35
7.42
7.67
7.38
7.2
8.22
7.05
5.92
6.55
7.47
8.32
7.85
5.62
2.45
1.35
0.97
0.72
0.67
0.5
0.47
0.5
2.27
4.53
8.68
7.0
7.35
14.0
14.8
14.47
14.03
13.57
12.38
11.1
10.88
11.07
10.5
5.08
2.7
1.9
1.25
1.07
1.02
1.1
1.2
1.25
1.23
3.18
5.62
8.62
12.78
12.2
11.3
11.9
10.8
9.82
9.9
9.62
9.95
9.23
7.3
4.38
2.53
2.3390909090909093
1.6633333333333333
1.0938095238095236
0.8285714285714285
0.8490476190476192
1.204090909090909
1.05
1.68
3.9
7.2
7.0
4.02
6.58
9.35
11.0
10.82
10.2
10.32
9.95
9.45
5.93
3.45
2.75
2.6
2.1
1.35
1.15
1.0
0.85
1.0
1.6
2.4
2.98
4.1
6.43
6.78
6.0
7.73
9.45
7.98
6.93
8.43
8.32
9.05
8.57
9.15
9.12
4.75
2.67
1.6
1.27
1.0
1.0
1.0
1.35
2.55
3.17
4.12
3.4
2.92
4.28
3.95
5.0
5.23
6.2
6.62
7.58
8.9
9.3
6.88
3.12
2.0
1.62
1.35
1.07
1.0
0.95
1.2
1.5
2.25
2.83
2.62
1.65
1.12
1.02
0.97
1.05
0.97
0.8
0.75
0.95
1.53
2.33
2.53
1.23
0.97
0.68
0.47
0.45
0.47
0.5
0.53
0.57
1.45
6.3
9.72
4.35
3.23
2.5
2.33
1.78
1.88
1.4
1.75
2.48
2.88
2.3
1.77
2.48
2.4
1.52
0.93
0.95
0.75
0.75
0.6
1.45
6.72
5.95
9.2
10.47
11.22
8.32
8.72
9.45
8.07
4.92
7.47
11.2
11.15
11.1
10.4
7.78
6.8
4.6
2.05
1.2
0.78
0.57
0.55
0.65
1.57
2.75
8.4
9.65
9.22
8.55
7.53
5.62
6.25
4.88
5.3
4.35
3.77
3.08
2.62
2.17
2.02
1.62
1.1
0.65
0.42
0.3
0.38
0.65
1.05
1.53
2.23
1.62
1.18
1.5
1.93
2.17
2.77
2.88
2.85
2.12
1.78
1.55
1.32
1.05
0.93
1.1
1.25
1.38
1.48
0.9
1.45
1.45
1.95
2.02
1.65
1.57
2.22
2.33
2.32
2.5
1.38
2.33
2.2
1.9
2.12
2.72
2.55
2.15
2.25
1.9
1.1
0.7
0.65
0.62
0.55
0.85
3.25
6.7
4.95
3.65
2.08
1.25
1.1
0.97
1.05
1.4
1.5
1.32
1.08
1.08
1.18
1.1
0.7
0.78
0.8
0.7
0.47
0.35
0.45
0.82
1.2
6.23
11.22
11.75
11.67
13.4
13.9
16.77
14.4
9.18
8.53
8.32
7.7
7.97
7.53
6.47
5.72
4.12
2.9
1.8
1.15
0.95
0.95
1.62
1.6
2.05
4.88
10.25
10.82
8.07
9.28
9.88
10.28
10.28
9.43
6.53
5.75
5.28
3.82
3.38
2.92
2.27
2.42
3.0
1.45
1.25
1.43
3.43
3.88
8.6
12.07
11.6
8.83
6.85
5.72
4.7
4.83
5.1
3.88
4.05
3.28
3.58
3.08
2.8
2.32
2.25
1.7
1.05
0.83
0.8
0.85
3.15
9.23
6.08
5.28
7.35
7.6
7.28
8.02
9.07
7.83
4.8652
3.35
3.85
4.7
2.2
5.38
5.28
3.08
2.62
2.38
1.3
1.0
0.95
1.15
4.22
4.35
4.57
5.12
7.3
4.3
2.25
2.73
2.1
2.27
2.7
2.08
2.88
3.52
3.67
3.57
2.75
1.25
0.95
0.7
0.67
0.62
0.67
0.78
0.95
2.7
3.3
4.2
5.32
5.18
4.9
3.83
2.62
3.17
2.2
2.15
3.02
4.3
3.45
2.33
2.23
2.22
1.68
1.23
1.05
1.23
0.78
0.9
2.23
4.95
9.75
8.35
6.93
8.68
7.95
7.03
6.55
6.32
5.9
3.62
4.42
4.67
5.15
5.4
4.02
3.08
2.5
2.92
2.8
1.85
1.2
1.32
1.88
2.38
4.83
6.33
5.57
6.03
5.5
5.12
4.6
4.67
4.03
5.1
5.38
6.22
5.88
5.57
4.72
3.88
2.17
1.4
1.1
1.27
1.08
1.2
1.2
1.88
4.35
3.88
3.17
2.2
2.22
2.4
2.17
2.08
2.08
1.88
1.85
1.8
1.7
1.48
1.22
0.9
0.65
0.5
0.5
0.55
0.57
0.57
0.85
1.07
1.85
1.8
2.2
2.0
1.6
1.7
1.77
1.55
1.7
1.6
1.58
1.4
1.38
1.5
1.05
0.7
0.5
0.3
0.38
0.43
0.47
0.5
0.6
1.18
2.67
8.93
7.98
7.52
9.57
9.5
8.55
7.3
7.05
6.65
6.6
6.2
4.73
3.35
2.73
2.52
1.5
1.1
0.9
0.88
0.95
1.02
1.27
2.42
3.77
3.82
3.83
2.33
2.3
2.65
2.45
2.2
1.9
2.12
2.32
2.48
2.1
2.62
2.2
1.6
1.38
1.3
1.12
1.12
1.02
1.05
1.57
1.73
2.25
2.9
2.35
2.0
1.65
1.55
1.55
1.2
1.2
1.25
1.3
1.12
1.15
1.23
1.38
1.3
0.97
0.85
0.75
0.85
0.78
0.82
1.4
1.55
1.12
0.78
0.67
0.5
0.43
0.38
0.4
0.3
0.32
0.3
0.18
0.15
0.15
0.1
0.2
0.2
0.35
0.45
0.4
0.45
0.4
0.43
0.55
0.62
0.7
1.7
2.35
1.82
0.75
0.62
0.85
0.72
0.7
0.67
0.78
0.62
0.72
0.7
0.65
0.65
0.45
0.3
0.3
0.35
0.3
0.35
0.35
0.73
1.48
0.93
0.85
0.6
0.57
0.38
0.35
0.32
0.32
0.28
0.3
0.25
0.32
0.47
0.68
0.4
0.33
0.25
0.23
0.25
0.23
0.28
0.4
1.55
4.22
3.0
2.15
3.38
3.8
3.67
4.0
4.65
4.75
4.38
3.02
2.5
2.67
1.98
1.33
0.53
0.55
0.8611764705882353
0.6270588235294118
0.57
0.5482352941176469
0.5647058823529411
0.3
0.82
0.57
0.47
1.08
3.12
4.42
4.17
3.25
1.58
1.07
0.6
0.7
0.6
0.6
0.55
0.47
0.38
0.3
0.28
0.2
0.28
0.23
0.3
0.35
0.68
1.07
3.78
1.5
0.62
0.4
0.3
0.2
0.18
0.28
0.3
0.3
0.32
0.38
0.38
0.3
0.23
0.08
0.1
0.05
0.12
0.18
0.12
0.32
0.6
1.380588235294118
1.72125
1.6580000000000001
1.8064285714285717
1.7976923076923075
1.5753846153846154
1.4392307692307693
1.2153846153846155
1.1969230769230768
1.106923076923077
1.0823076923076924
1.0715384615384616
1.0792307692307694
0.9300000000000002
0.8646153846153847
0.8015384615384616
0.6623076923076924
0.54
0.4366666666666666
0.445
0.36692307692307696
0.43000000000000005
0.6642857142857143
1.5599999999999998
2.8507692307692305
2.8400000000000003
2.1623076923076923
2.1715384615384616
1.99
1.8846153846153846
1.7792307692307696
1.5730769230769233
1.4930769230769234
1.2184615384615385
1.1792307692307693
1.0607692307692307
1.0923076923076924
1.0392307692307694
0.8853846153846153
0.6730769230769232
0.5669230769230769
0.5566666666666668
0.5025000000000001
0.4091666666666667
0.31384615384615383
0.36615384615384616
0.5342857142857141
1.1842857142857142
2.5415384615384613
3.2484615384615383
3.1923076923076925
3.519999999999999
3.483846153846154
3.310769230769231
3.2315384615384612
2.8015384615384615
2.1846153846153844
2.2253846153846153
2.1815384615384614
2.0276923076923077
1.9992307692307694
1.8192307692307694
1.5384615384615385
1.236923076923077
0.8400000000000001
0.6575
0.5
0.44416666666666665
0.36846153846153845
0.4276923076923077
0.5314285714285714
1.2578571428571428
2.232307692307692
2.797692307692308
3.1638461538461535
3.2946153846153843
3.115384615384615
3.11
3.022307692307692
2.5976923076923075
2.4015384615384616
2.338461538461538
2.036923076923077
1.8184615384615388
1.740769230769231
1.5038461538461536
1.16
0.9346153846153846
0.6707692307692307
0.6150000000000001
0.5833333333333334
0.4358333333333333
0.3776923076923077
0.46153846153846156
0.8135714285714285
1.5664285714285715
2.686923076923077
3.483076923076923
3.5530769230769232
3.2169230769230763
2.7676923076923075
2.456923076923077
2.213076923076923
1.9515384615384614
1.8053846153846154
1.6084615384615384
1.5523076923076924
1.362307692307692
1.3669230769230767
1.24
1.01
0.8215384615384617
0.6699999999999999
0.5591666666666667
0.45363636363636367
0.3972727272727273
0.3691666666666667
0.4583333333333333
0.8638461538461539
2.276428571428571
2.832307692307692
3.911538461538461
3.9753846153846153
3.6969230769230768
3.5676923076923073
3.334615384615385
3.06076923076923
2.509230769230769
1.9124999999999999
1.9215384615384612
1.9623076923076925
1.8616666666666666
1.455
1.5438461538461539
1.4007692307692305
1.23
0.9592857142857144
0.786
0.6633333333333336
0.7324999999999999
0.3
0.3
0.58
3.82
2.6
2.62
1.15
0.57
0.4
0.5
0.35
0.3
0.32
0.2
0.5
0.3
0.3
0.3
0.4
0.38
0.28
0.2
0.15
0.17
0.1
0.15
0.3
0.93
1.15
1.72
1.48
1.1
0.88
0.98
1.3
0.98
0.95
1.02
0.78
0.62
0.62
0.4
0.5
0.48
0.47
0.4
0.28
0.17
0.15
0.28
0.25
0.5
3.22
3.58
3.95
4.28
3.6
4.08
3.83
3.0
2.35
2.07
1.85
1.5
1.08
1.02
0.93
0.72
0.6
0.33
0.32
0.3
0.17
0.28
0.35
0.83
2.25
3.03
4.75
4.47
4.17
3.35
3.07
2.62
1.93
2.93
3.4
3.03
2.6
2.85
2.02
1.48
0.8
0.78
0.62
0.5
0.35
0.4
0.55
1.1
3.05
4.53
6.38
6.05
5.05
4.42
3.92
2.38
2.12
1.38
1.75
2.1
2.23
1.78
1.25
1.33
0.82
0.82
0.57
0.42
0.53
1.15
2.58
4.15
2.1
1.18
1.45
1.15
0.78
0.7
0.55
0.65
0.95
1.25
1.08
0.95
0.98
0.98
1.0
0.8
0.6
0.62
0.65
0.43
0.45
0.47
1.02
2.4
5.92
6.5
5.82
4.7
4.35
3.2
2.62
2.7
2.85
2.58
2.0
1.9595833333333335
1.8779166666666667
0.95
1.65
2.48
3.8
3.28
3.35
2.35
1.85
2.1
1.75
1.5
1.5
2.22
2.1
2.6
2.38
1.65
0.98
0.75
0.6
0.62
0.67
0.47
0.4
0.45
0.53
0.72
1.0
0.95
1.0
0.97
0.97
1.05
1.38
1.73
1.0
1.25
1.73
1.65
1.27
0.88
0.72
0.57
0.5
0.47
0.57
0.53
0.55
0.53
0.6
1.05
0.95
1.0
0.88
0.7
0.55
0.88
1.3
1.81375
3.98
4.32
1.82
1.1
1.07
0.97
0.85
0.75
0.75
0.65
0.88
0.9
0.9
0.88
0.93
0.85
0.6
0.65
0.55
0.4
0.35
0.45
0.68
1.02
3.0
2.12
3.65
7.05
6.78
5.47
3.12
2.77
2.27
2.67
2.95
2.62
2.73
1.62
1.05
0.98
0.67
0.6
0.6
0.62
0.55
0.75
0.77
1.95
2.08
3.27
4.12
5.47
6.8
6.85
6.85
5.22
4.65
5.78
5.2
4.67
4.6
4.32
2.35
2.17
1.32
1.05
0.8
0.67
0.7
0.62
0.85
1.7
3.72
7.18
8.22
5.97
3.85
2.12
1.65
2.5
1.9
1.2
1.12
0.93
1.17
1.18
1.0
1.23
1.28
0.95
0.72
0.72
0.7
0.7
0.88
1.65
2.02
3.58
4.92
5.3
4.05
2.35
2.08
2.05
1.88
1.9
1.75
1.2
1.27
1.38
1.18
1.18
0.78
0.75
1.0452173913043479
1.0969565217391306
0.8
2.15
3.9
4.7
6.17
7.12
6.17
7.6
8.7
6.95
2.52
1.55
1.18
1.08
1.4
1.4
1.42
1.02
1.18
1.6
1.55
1.62
1.0
0.78
0.72
0.72
0.6
0.67
0.77
1.5
1.75
1.93
1.57
0.9
0.62
0.45
0.62
0.57
0.72
0.5
0.4
0.57
0.35
0.35
0.3
0.32
0.25
0.12
0.15
0.23
0.12
0.28
0.5
0.72
0.53
0.38
0.35
0.32
0.23
0.3
0.3
0.25
0.3
0.28
0.23
0.15
0.0
0.15
0.08
0.0
